_id,equipamento_id,numero_ordem_servico,created_at,updated_at,status,triagem,diagnostico,equipamento
5ea1b7a0bdcecbbd7f7f8201,5ea1b7a0bdcecbbd7f7f8200,0011,2020-04-06 10:42:31.000,2020-04-06 10:42:31.000,triagem,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1DgAwNUGvCpG3wjbI2U9uakUtl854wuJP', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}",,"[{'_id': ObjectId('5ea1b7a0bdcecbbd7f7f8200'), 'numero_de_serie': 'D14024', 'nome_equipamento': '', 'numero_do_patrimonio': '40263', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Leistung', 'modelo': 'Luft1-G', 'fabricante': 'Leistung', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 10, 42, 31), 'updated_at': datetime.datetime(2020, 4, 6, 10, 42, 31)}]"
5ea1b7a1bdcecbbd7f7f8203,5ea1b7a0bdcecbbd7f7f8202,0012,2020-04-06 10:50:10.000,2020-04-09 16:16:05.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1GkZRdKrLVEyNNv6wJYhBmcTsxv1TCWTY', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'Faltam Linhas de conexão e acessórios. Aparentemente sem vazamentos internos, porém existe uma rachadura no joelho interno da Expiração', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'Verificadas as tubulações internas. VRLA, colocada a borracha vedante na borda de união da caixa do equipamento', 'observacoes': 'Não', 'itens': [{'tipo': 'pecas', 'nome': 'Bateria 12V 7Ah/  Cabo de Força 2P+T', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'circuitos adulto de paciente completo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'sensores de fluxo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Valvula Expiratorias', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Oxigênio', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Ar-Comprimido', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a0bdcecbbd7f7f8202'), 'numero_de_serie': '100711021070A1V', 'nome_equipamento': '', 'numero_do_patrimonio': '33040', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Dixtal', 'modelo': 'DX3010', 'fabricante': 'Dixtal', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 10, 50, 10), 'updated_at': datetime.datetime(2020, 4, 6, 10, 50, 10)}]"
5ea1b7a1bdcecbbd7f7f8205,5ea1b7a1bdcecbbd7f7f8204,0013,2020-04-06 10:54:38.000,2020-04-09 16:22:00.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1enCFDxhyfFUKGtpFzx09MX5jX4AQJDtB', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'Faltam Linhas de conexão e acessórios, equipamento só dá avanço nos testes com as linhas. Aparentemente sem vazamentos internos, porém existe uma rachadura no joelho interno da Expiração', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'Verificadas as tubulações internas, substituição do cotovelo interno, colocada a borracha vedante na borda de união da caixa do equipamento  ', 'observacoes': 'Não', 'itens': [{'tipo': 'pecas', 'nome': 'Bateria de 12V', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': '7Ah', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Acessórios do Respirador', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a1bdcecbbd7f7f8204'), 'numero_de_serie': '100711031070A1V', 'nome_equipamento': '', 'numero_do_patrimonio': '33039', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Dixtal', 'modelo': 'DX3010', 'fabricante': 'Dixtal', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU ', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 10, 54, 38), 'updated_at': datetime.datetime(2020, 4, 6, 10, 54, 38)}]"
5ea1b7a1bdcecbbd7f7f8207,5ea1b7a1bdcecbbd7f7f8206,0014,2020-04-06 11:00:15.000,2020-04-06 11:00:15.000,triagem,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1AH10-MYpzCD97juCH9kWwT5jftkJaJO-', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}",,"[{'_id': ObjectId('5ea1b7a1bdcecbbd7f7f8206'), 'numero_de_serie': '06081030 1070A1V', 'nome_equipamento': '', 'numero_do_patrimonio': '28690', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Dixtal', 'modelo': 'DX3010', 'fabricante': 'Dixtal', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 0, 15), 'updated_at': datetime.datetime(2020, 4, 6, 11, 0, 15)}]"
5ea1b7a2bdcecbbd7f7f8209,5ea1b7a1bdcecbbd7f7f8208,0015,2020-04-06 11:11:52.000,2020-04-09 14:50:15.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1K2NYmTMvXuG6Cr_XRphkvD9f6Qx9ONA6', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'Calibração e operação', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'troca de mangueira e conexões interna', 'observacoes': 'Teste de bateria que durou uma hora e meia ', 'itens': [{'tipo': 'pecas', 'nome': 'Conexões internas', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'Mangeira PU 4mm', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a1bdcecbbd7f7f8208'), 'numero_de_serie': 'J16021', 'nome_equipamento': '', 'numero_do_patrimonio': '88536', 'tipo': 'Ventilador pulmonar de transporte', 'marca': 'Leistung', 'modelo': 'PR4G', 'fabricante': 'Leistung', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU ', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU ', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 11, 52), 'updated_at': datetime.datetime(2020, 4, 6, 11, 11, 52)}]"
5ea1b7a2bdcecbbd7f7f820b,5ea1b7a2bdcecbbd7f7f820a,0016,2020-04-06 11:15:32.000,2020-04-06 11:15:32.000,triagem,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1LSrjrS_mt5octWuVTKjzYnxJD4BdBeOI', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}",,"[{'_id': ObjectId('5ea1b7a2bdcecbbd7f7f820a'), 'numero_de_serie': 'J16018', 'nome_equipamento': '', 'numero_do_patrimonio': '88533', 'tipo': 'Ventilador pulmonar de transporte', 'marca': 'Leistung', 'modelo': 'PR4G', 'fabricante': 'Leistung', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAUDE DE IGUATU ', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 15, 32), 'updated_at': datetime.datetime(2020, 4, 6, 11, 15, 32)}]"
5ea1b7a2bdcecbbd7f7f820d,5ea1b7a2bdcecbbd7f7f820c,0017,2020-04-06 11:28:05.000,2020-04-09 15:39:37.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Blender', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Umidificador', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=107cHDN9XVYrBGV954RVellQyQBnL3wHD', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': ' ', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'FOI TROCADO TODAS AS MANGUEIRAS INTERNAS RECESSACADAS E TROCADA A BETERIA (doação)', 'observacoes': '', 'itens': [{'tipo': 'pecas', 'nome': 'bateria 12 v 2,2 A', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'Sensor de Temperatura', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'Plug de tomada 3 pinos padrão novo (machc)', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'Parafuso m4', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'Rosca métrica', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'circuitos adulto de paciente completo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Diafragmas', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'sensores de fluxo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Valvula Expiratorias', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Oxigênio', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Ar-Comprimido', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Cabo de Força 2P+T parafuso m4 rosca metrica', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'bateria 12 v 2,2 Ah', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'sensor de temperatura', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'plug de tomada macho 3 pinos padrao novo', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'conjunto de valvulas e traqueia', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'kit de mangueiras de O2 e ar comprimido', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a2bdcecbbd7f7f820c'), 'numero_de_serie': 'I3.0003.02350', 'nome_equipamento': '', 'numero_do_patrimonio': '00797', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 3', 'fabricante': 'Intermed', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU ', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'REGIONAL DE SAÚDE DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 28, 5), 'updated_at': datetime.datetime(2020, 4, 6, 11, 28, 5)}]"
5ea1b7a3bdcecbbd7f7f820f,5ea1b7a3bdcecbbd7f7f820e,0018,2020-04-06 11:38:41.000,2020-04-06 11:38:41.000,triagem,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Blender', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Umidificador', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Válvula exalatória', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Membrana', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Pedestral', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=10094T7tHN2vDZsQqvfO0-jRGF4OOdn3i', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}",,"[{'_id': ObjectId('5ea1b7a3bdcecbbd7f7f820e'), 'numero_de_serie': 'I3.0006.02355', 'nome_equipamento': '', 'numero_do_patrimonio': '00798', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 3', 'fabricante': 'Intermed', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'ADS DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 38, 41), 'updated_at': datetime.datetime(2020, 4, 6, 11, 38, 41)}]"
5ea1b7a3bdcecbbd7f7f8211,5ea1b7a3bdcecbbd7f7f8210,0019,2020-04-06 11:52:38.000,2020-04-09 16:00:49.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Umidificador', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Pedestral', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=19T49Wp_KVWSq68HFOhFrO_kQkiU_DYsS', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'TUBULAÇÕES RESSECADAS E BATERIA DEFEITUOSA', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'TROCADA TODAS AS MANGUEIRAS INTERNAS RESSECADAS E BATERIAS', 'observacoes': 'Não', 'itens': [{'tipo': 'pecas', 'nome': 'Cabo de Força 2P+T', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': '4\xa0parafuso m4 rosca métrica', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'bateria 12 v 2,2 Ah', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'pecas', 'nome': 'plug de tomada macho 3 pinos padrão novo', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'ircuitos adulto de paciente completo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Diafragmas', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'sensores de fluxo', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Valvula Expiratorias', 'unidade_medida': '', 'quantidade': 2, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Oxigênio', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'Mangueira de Ar-Comprimido', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'sensor de temperatura', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'conjunto de valvulas e traqueia', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}, {'tipo': 'acessorio', 'nome': 'kit de mangueiras de O2 e ar comprimido', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a3bdcecbbd7f7f8210'), 'numero_de_serie': 'I3.0006.02346', 'nome_equipamento': '', 'numero_do_patrimonio': '00800', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 3', 'fabricante': 'Intermed', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'ADS DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 52, 38), 'updated_at': datetime.datetime(2020, 4, 6, 11, 52, 38)}]"
5ea1b7a3bdcecbbd7f7f8213,5ea1b7a3bdcecbbd7f7f8212,0020,2020-04-06 11:57:05.000,2020-04-06 11:57:05.000,triagem,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Válvula exalatória', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Membrana', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Pedestral', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1p75Jl5fPvlzEXJcrvJYzM-g5Fgsv5Nfc', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}",,"[{'_id': ObjectId('5ea1b7a3bdcecbbd7f7f8212'), 'numero_de_serie': 'I5.0005.01882', 'nome_equipamento': '', 'numero_do_patrimonio': '00799', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 5', 'fabricante': 'Intermed', 'municipio_origem': 'IGUATU', 'nome_instituicao_origem': 'HOSPITAL REGIONAL DE IGUATU', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'ADS DE IGUATU', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 6, 11, 57, 5), 'updated_at': datetime.datetime(2020, 4, 6, 11, 57, 5)}]"
5ea1b7a4bdcecbbd7f7f8215,5ea1b7a4bdcecbbd7f7f8214,0021,2020-04-07 09:12:59.000,2020-04-09 15:05:38.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Traquéias', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Blender', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Umidificador', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Jarra', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Válvula exalatória', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Membrana', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Conector ""Y""', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Conector de Dreno', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Sensor de Fluxo', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Sensor de temperatura', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Linha de pressão proximal braço articulado', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Pedestral', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Braço articulado', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Mangueira de Oxigênio (verde)', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Mangueira de Ar Medicinal (amarela)', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'circuito contaminado', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': 'https://drive.google.com/open?id=1sVF2hwNk7G1JhoP9C1SsWh9Vzj-bCjt-', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'Bateria defeituosa', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'Trocada Bateria', 'observacoes': '', 'itens': [{'tipo': 'pecas', 'nome': 'Bateria  12v 2.2Ah', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a4bdcecbbd7f7f8214'), 'numero_de_serie': '1P5-2013-03-06078', 'nome_equipamento': '', 'numero_do_patrimonio': '351201', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 5 plus', 'fabricante': 'Intermed', 'municipio_origem': 'ARACOIABA', 'nome_instituicao_origem': 'UPA DE ARACOIABA', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'Mariza Calixto Paz', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 7, 9, 12, 59), 'updated_at': datetime.datetime(2020, 4, 7, 9, 12, 59)}]"
5ea1b7a4bdcecbbd7f7f8217,5ea1b7a4bdcecbbd7f7f8216,0022,2020-04-07 09:37:39.000,2020-04-09 15:09:23.000,diagnostico,"{'estado_de_conservacao': 'Usado', 'acessorios': [{'descricao': 'Traquéias', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Blender', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Umidificador', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Jarra', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Válvula exalatória', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Membrana', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Conector ""Y""', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Conector de Dreno', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Sensor de Fluxo', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Sensor de temperatura', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Linha de pressão proximal braço articulado', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Pedestral', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Braço articulado', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Mangueira de Oxigênio (verde)', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Mangueira de Ar Medicinal (amarela)', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}, {'descricao': 'Cabo de Força / Fonte', 'acompanha': True, 'quantidade': 1, 'estado_de_conservacao': ''}], 'foto_antes_limpeza': '', 'foto_apos_limpeza': 'Fotografe o equipamento após a limpeza: '}","{'resultado_tecnico': 'Bateria defeituosa', 'demanda_servicos': '', 'demanda_insumos': '', 'acao_orientacao': 'Substituição de bateria 12V, 2,3Ah', 'observacoes': '', 'itens': [{'tipo': 'pecas', 'nome': 'Bateria', 'unidade_medida': '', 'quantidade': 1, 'descricao': ''}]}","[{'_id': ObjectId('5ea1b7a4bdcecbbd7f7f8216'), 'numero_de_serie': 'IP5-2013-03-06077', 'nome_equipamento': '', 'numero_do_patrimonio': '351202', 'tipo': 'Ventilador pulmonar de circuito duplo/ UTI/ COVID-19', 'marca': 'Intermed', 'modelo': 'Inter 5 plus', 'fabricante': 'Intermed', 'municipio_origem': 'ARACOIABA', 'nome_instituicao_origem': 'UPA DE ARACOIABA', 'tipo_instituicao_origem': 'Público', 'nome_responsavel': 'MARIZA CALIXTO PAZ', 'contato_responsavel': '', 'created_at': datetime.datetime(2020, 4, 7, 9, 37, 39), 'updated_at': datetime.datetime(2020, 4, 7, 9, 37, 39)}]"
